,Time_Stamp,Number_of_People
193,1900-01-01 16:05:00,151.5
194,1900-01-01 16:10:00,72.5
195,1900-01-01 16:15:00,45.0
196,1900-01-01 16:20:00,102.5
197,1900-01-01 16:25:00,62.5
198,1900-01-01 16:30:00,198.0
199,1900-01-01 16:35:00,202.5
200,1900-01-01 16:40:00,132.5
201,1900-01-01 16:45:00,242.0
202,1900-01-01 16:50:00,529.5
203,1900-01-01 16:55:00,221.5
204,1900-01-01 17:00:00,59.5
205,1900-01-01 17:05:00,87.0
206,1900-01-01 17:10:00,220.5
207,1900-01-01 17:15:00,116.5
208,1900-01-01 17:20:00,167.5
209,1900-01-01 17:25:00,188.0
210,1900-01-01 17:30:00,171.0
211,1900-01-01 17:35:00,235.0
212,1900-01-01 17:40:00,295.0
213,1900-01-01 17:45:00,279.5
214,1900-01-01 17:50:00,40.0
215,1900-01-01 17:55:00,77.5
216,1900-01-01 18:00:00,192.0
217,1900-01-01 18:05:00,65.0
218,1900-01-01 18:10:00,94.5
219,1900-01-01 18:15:00,88.5
220,1900-01-01 18:20:00,53.5
221,1900-01-01 18:25:00,81.5
222,1900-01-01 18:30:00,100.0
223,1900-01-01 18:35:00,278.5
224,1900-01-01 18:40:00,89.0
225,1900-01-01 18:45:00,214.0
226,1900-01-01 18:50:00,110.0
227,1900-01-01 18:55:00,47.0
228,1900-01-01 19:00:00,132.5
229,1900-01-01 19:05:00,127.0
230,1900-01-01 19:10:00,207.0
231,1900-01-01 19:15:00,219.5
232,1900-01-01 19:20:00,199.0
233,1900-01-01 19:25:00,233.0
234,1900-01-01 19:30:00,173.5
235,1900-01-01 19:35:00,132.0
236,1900-01-01 19:40:00,122.0
237,1900-01-01 19:45:00,136.5
238,1900-01-01 19:50:00,213.0
239,1900-01-01 19:55:00,223.5
240,1900-01-01 20:00:00,335.0
241,1900-01-01 20:05:00,334.5
242,1900-01-01 20:10:00,307.0
243,1900-01-01 20:15:00,334.0
244,1900-01-01 20:20:00,275.5
245,1900-01-01 20:25:00,260.5
246,1900-01-01 20:30:00,281.50000000000006
247,1900-01-01 20:35:00,185.5
248,1900-01-01 20:40:00,263.5
249,1900-01-01 20:45:00,240.0
250,1900-01-01 20:50:00,236.5
251,1900-01-01 20:55:00,264.5
252,1900-01-01 21:00:00,247.5
253,1900-01-01 21:05:00,266.5
254,1900-01-01 21:10:00,277.0
255,1900-01-01 21:15:00,244.0
256,1900-01-01 21:20:00,224.0
257,1900-01-01 21:25:00,179.0
258,1900-01-01 21:30:00,189.5
259,1900-01-01 21:35:00,192.5
260,1900-01-01 21:40:00,232.5
261,1900-01-01 21:45:00,245.0
262,1900-01-01 21:50:00,240.5
263,1900-01-01 21:55:00,344.5
264,1900-01-01 22:00:00,357.5
265,1900-01-01 22:05:00,344.5
266,1900-01-01 22:10:00,257.5
267,1900-01-01 22:15:00,258.5
268,1900-01-01 22:20:00,238.5
269,1900-01-01 22:25:00,49.5
270,1900-01-01 22:30:00,105.5
271,1900-01-01 22:35:00,78.0
272,1900-01-01 22:40:00,69.5
273,1900-01-01 22:45:00,104.5
274,1900-01-01 22:50:00,75.5
275,1900-01-01 22:55:00,122.0
276,1900-01-01 23:00:00,134.0
277,1900-01-01 23:05:00,149.5
278,1900-01-01 23:10:00,130.0
279,1900-01-01 23:15:00,82.5
280,1900-01-01 23:20:00,90.5
281,1900-01-01 23:25:00,111.0
282,1900-01-01 23:30:00,138.0
283,1900-01-01 23:35:00,123.0
284,1900-01-01 23:40:00,129.5
285,1900-01-01 23:45:00,119.0
286,1900-01-01 23:50:00,117.0
287,1900-01-01 23:55:00,155.5
